type,price,profit,pair,scenario,timeframe,ema1,ema2
BUY,83.61,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,88.67,2183.7450723563234,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,90.07,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,127.49,16197.630346944396,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,102.5,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,102.49,-82.8884660248732,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,93.31,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,89.8,-2154.2579726665863,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,56.33,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,51.55,-4576.933933253356,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,53.37,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,50.09,-3048.0500732805594,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,47.27,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,44.75,-2486.4699175192072,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,43.56,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,40.21,-3364.3246899727455,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,40.28,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,37.95,-2346.3836100553526,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,34.51,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,30.27,-4630.1681387831195,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,31.68,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,34.4,2756.4205381400316,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,36.62,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,40.14,3352.122976640727,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,40.33,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,40.11,-265.59843807452125,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,36.38,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,33.98,-2591.9066282351414,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,34.8,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,37.07,2290.381387254529,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,36.77,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,41.44,4794.387925078459,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,43.58,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,40.2,-3391.984174476049,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,40.53,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,42.61,1975.3280320570484,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,40.85,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,40.99,84.15490961363685,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,40.85,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,40.28,-639.190607966666,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,41.31,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,43.9,2512.4500236113745,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,31.56,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,30.89,-984.4039271956281,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,32.4,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,35.41,3890.134680943498,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,34.95,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,33.47,-2029.8894564440052,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,32.52,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,31.93,-867.2304436159611,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,33.69,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,32.18,-2010.9698008864361,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,33.36,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,32.63,-966.254591467703,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,32.8,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,32.42,-526.4059987033543,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,33.52,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,33.08,-581.2367955252339,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,33.52,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,33.47,-114.0690461123886,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,33.18,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,32.55,-801.5618939762717,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,31.01,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,29.9,-1432.557738522417,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,31.62,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,30.22,-1693.8408916942644,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,32.07,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,32.4,314.5766531633417,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,32.19,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,33.78,1713.6042637057908,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,33.23,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,32.73,-615.4340165276881,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,13.13,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,13.07,-219.75128349457373,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,13.95,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,13.51,-1205.1315947102994,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,13.91,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,13.57,-914.3519792899315,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,13.88,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,13.53,-917.4066295344455,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,13.73,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,13.48,-657.9085392565248,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,13.72,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,13.71,-70.07317990055162,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,11.01,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,13.1,6184.718074064796,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,13.47,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,22.52,26147.432375765587,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,24.91,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,24.17,-2025.468040198728,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,24.78,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,24.48,-852.1842975255495,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,24.77,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,23.99,-2047.0265993506328,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,24.37,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,23.92,-1195.8259096902839,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,26.01,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,24.02,-4596.566416684669,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,24.72,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,24.19,-1242.763461397546,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,25.07,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,24.52,-1240.9171134756907,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,24.71,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,24.3,-934.383988561407,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,21.9,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,24.98,7100.378029322732,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,19.67,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,19.24,-1351.1846388662962,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,20.35,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,21.65,3544.884103415141,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,21.23,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,20.38,-2497.7734383389834,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,20.85,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,20.55,-912.3661619309205,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,20.84,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,20.69,-489.0374349630656,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,20.56,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,23.96,9244.848284483196,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,24.53,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,24.42,-386.18859768641414,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,24.92,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,24.64,-824.3169330307646,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,22.46,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,21.09,-4018.798751651586,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,22.1,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,22.19,161.30231945198466,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,22.86,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,21.91,-2601.2813852118416,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,22.44,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,21.66,-2095.7126735855854,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,21.07,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,20.88,-582.0336516957104,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,20.95,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,20.21,-2030.1330580846188,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,20.4,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,20.57,369.14962220488087,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,20.98,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,19.93,-2758.8399489156,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,15.86,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,16.66,2494.5459236983443,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,17.08,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,16.64,-1449.3619861663901,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,17.11,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,16.75,-1164.9854265570393,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,17.59,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,18.62,2900.4810835439202,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,19.51,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,21.19,4544.127983223218,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,22.0,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,27.24,13776.412363241107,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,26.69,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,25.4,-3577.845994741234,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,25.23,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,24.92,-935.8306789463822,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,23.23,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,24.23,2808.2948504821397,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,24.82,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,24.05,-2277.403451865175,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,21.78,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,21.03,-2435.5420281157567,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,21.32,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,20.64,-2181.9145731083845,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,20.23,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,19.44,-2562.7060658864793,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,20.03,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,19.57,-1481.3213504861997,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,18.95,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,18.9,-239.62336259575386,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,19.71,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,19.6,-412.4746123541481,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,19.61,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,19.51,-381.3539322014549,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,19.51,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,22.88,9985.27614943056,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,23.51,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,23.31,-676.2752333297249,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,23.42,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,23.27,-527.5214190467377,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,22.6,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,23.46,2457.4911064037005,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,24.81,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,31.97,19960.99312402097,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,32.19,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,32.03,-569.8895307766506,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,32.83,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,39.11,16874.877670198242,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,38.67,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,39.02,808.6966280164052,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,40.67,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,40.3,-1118.4344049544889,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,41.39,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,43.82,6040.872301769108,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,44.42,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,54.64,25484.094335108675,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,56.24,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,58.57,5479.481236729771,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,58.08,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,59.19,2521.256123069441,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,60.12,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,56.59,-8709.826041924447,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,58.95,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,57.2,-4233.6000077788485,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,57.83,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,60.59,6112.767332480085,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,61.02,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,61.04,-148.23559622035827,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,63.15,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,68.86,12276.603920215479,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,70.05,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,73.78,7785.778658388008,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,75.27,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,106.54,65395.17982327525,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,107.57,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,109.67,4045.431589217653,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,107.88,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,107.02,-2130.4457393286866,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,107.98,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,100.31,-16309.15478513582,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,102.16,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,93.56,-17876.19377348706,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,100.59,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,98.21,-4787.419273539301,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,97.61,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,95.44,-4401.449914222379,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,97.11,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,92.36,-9149.694529384724,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,90.74,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,97.62,12853.082434127427,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,99.15,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,97.7,-2973.5219230943185,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,100.45,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,98.0,-4708.969406127784,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,101.72,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,105.93,7112.6035995148995,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,113.02,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,108.5,-7657.014445733919,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,110.23,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,114.03,5864.666719389614,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,112.73,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,110.81,-3376.7487713000446,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,110.17,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,119.24,14551.69869572416,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,130.68,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,143.72,19120.643744618428,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,146.78,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,183.66,53329.99934895034,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,184.21,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,185.53,1537.3048986741342,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,188.51,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,179.46,-13253.167120139376,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,182.97,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,185.13,2652.916339135467,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,188.65,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,185.44,-4745.086103704525,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,188.5,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,191.27,3362.017757854075,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,145.49,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,148.63,5171.612716550822,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,138.74,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,147.63,16385.10669206764,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,153.26,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,146.94,-11844.613681633666,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,147.97,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,144.67,-6304.196266591403,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,148.81,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,143.87,-8984.020990174206,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,160.34,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,177.83,26994.764449604583,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,171.56,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,165.0,-11005.841751478321,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,173.12,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,169.9,-5333.596158157132,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,171.66,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,165.36,-9957.424785905954,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,137.8,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,140.98,5449.057554569707,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,140.07,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,140.59,593.5336939338013,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,144.42,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,146.4,3168.5528751579695,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,146.39,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,144.17,-4317.070343677769,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,143.05,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,136.79,-11574.230014184315,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,141.74,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,137.99,-6817.5609219532635,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,140.12,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,173.8,56852.913708704466,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,177.76,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,169.4,-14272.064301846432,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,178.2,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,180.41,3084.881061498134,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,152.9,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,145.78,-13599.655581760686,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,145.57,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,140.96,-8926.786614120414,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,145.74,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,142.58,-6025.390333470306,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,143.2,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,154.95,20566.493291514576,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,134.04,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,131.17,-6285.933867852029,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,134.9,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,133.37,-3431.295881887898,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,143.04,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,145.03,3325.8279723030864,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,145.52,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,143.72,-3706.568653350696,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,146.53,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,154.34,13776.792159619858,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,149.49,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,144.46,-9786.283148444665,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,145.45,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,153.05,13701.217501365754,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,154.84,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,167.94,23556.56284015061,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,169.36,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,168.23,-2475.7730553264264,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,172.14,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,175.06,4733.428756401641,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,183.16,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,203.18,33331.22034084558,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,210.87,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,208.48,-4357.920161081885,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,217.1,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,234.95,27303.45425008447,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,239.97,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,244.81,6852.113504154957,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,235.94,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,231.51,-7504.866497885203,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,239.06,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,236.02,-5145.274022336642,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,231.31,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,223.94,-11951.937874643249,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,222.06,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,217.47,-7667.129405796062,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,199.87,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,189.12,-18747.90999311919,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,193.26,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,187.74,-9618.390064544335,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,196.1,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,190.3,-9646.398791925458,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,206.77,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,207.76,1021.8975255101686,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,204.09,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,236.06,47005.19439729693,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,241.95,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,240.06,-3221.970680348808,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,252.25,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,246.78,-7999.462725851976,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,259.7,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,249.12,-14265.254621419881,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,256.41,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,240.5,-20575.035555223352,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,205.02,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,196.96,-12365.980290298758,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,201.97,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,198.29,-5717.340373158688,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,199.59,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,193.67,-8873.394530494581,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,174.35,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,158.56,-25456.645799280523,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,159.93,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,141.87,-28739.54336905398,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,148.86,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,136.51,-18786.753740829357,SOLUSDT,StochRSI_SMA,1h,25,45
BUY,133.54,,SOLUSDT,StochRSI_SMA,1h,25,45
SELL,129.54,-6394.010792967718,SOLUSDT,StochRSI_SMA,1h,25,45
